id,cart_id,product_id,quantity,created_at
fe5ba22e31fb19df4d2eeaa0,a6f20b341c5a91d4,123,3,2024-10-11 22:03:27.787829+00
60f5f16379578c7790a855e3,2b06cff3f2413632,187,3,2024-10-20 22:35:30.077159+00
c651b6816abe0b97a08a7942,2b06cff3f2413632,67,6,2024-10-27 14:38:43.194787+00
97123fae309c8f1bd78edaae,2b06cff3f2413632,123,7,2024-10-19 18:19:33.18844+00
e61d706643d55f32e10b07e9,13b475939fc28a1a,187,4,2024-11-06 07:47:57.468664+00
f4c19eeef4d46327da312d94,13b475939fc28a1a,67,2,2024-11-07 15:54:08.746167+00
c890ac8054dbf47a51c84b7d,13b475939fc28a1a,123,7,2024-10-28 03:19:50.618562+00
463a13d0692742a123244bf2,52809c5dd1935747,187,8,2024-10-20 23:09:50.071758+00
bec3eb541d3a011cfddb3bba,52809c5dd1935747,67,2,2024-11-07 02:59:39.211678+00
29830322d5f9b8f6dc8bb189,52809c5dd1935747,123,6,2024-10-18 12:39:20.318027+00
027b4a3d4760108a7747fa85,4535d0b76110de0a,187,10,2024-10-18 14:56:27.558172+00
f24c8aad088c6983ffb2fa53,4535d0b76110de0a,67,4,2024-10-24 02:06:12.425782+00
7d48e54eb05a7a8beec955e0,4535d0b76110de0a,123,4,2024-10-31 17:07:52.813241+00
69e384df5bca6a56a90d89e8,ccd82aac5675148c,187,2,2024-10-12 06:24:16.270094+00
8cfb7966d9547fa6d015a3f7,ccd82aac5675148c,67,8,2024-11-06 04:02:21.007021+00
6de31cfa5d622d8efd1848b0,ccd82aac5675148c,123,9,2024-10-15 12:59:28.543629+00
7b73b616d60320537eb3bfcd,7002c489e78f86cc,187,4,2024-10-14 21:50:37.016225+00
858cdea2071dce2faafb6705,7002c489e78f86cc,67,2,2024-10-27 00:00:00.575753+00
6c9e4b0a54c785d31825e77d,7002c489e78f86cc,123,3,2024-10-28 13:00:42.646173+00
0e011c2c625fc7b0618a9f90,d4382401ccc248c0,187,5,2024-10-27 03:26:39.902157+00
a47825e2e1ae9d697197e535,d4382401ccc248c0,67,1,2024-11-03 15:42:51.203821+00
fdfb9d9840ab59a8ffe848d9,d4382401ccc248c0,123,10,2024-10-22 13:47:06.29572+00
b456dc8ca40fe93ad29d1c7c,6e917d6f91b61dd6,187,10,2024-11-01 22:02:32.073044+00
ff54f451c37d13f1ff6fd95e,6e917d6f91b61dd6,67,2,2024-10-30 23:06:10.000004+00
4a54a44ef15a096034646955,6e917d6f91b61dd6,123,3,2024-10-23 04:04:00.305883+00
78aa84dbf66f4430d707d9cf,80019a9e40676a5c,187,5,2024-10-28 21:51:53.458679+00
cad6fe81971955716838a7b0,80019a9e40676a5c,67,8,2024-10-22 06:42:45.556168+00
d66e399d2cf8343893d3d71c,80019a9e40676a5c,123,8,2024-10-11 04:58:15.28153+00
d37003a60fb072c707d1bc8f,f9379fbe0e7884d9,187,9,2024-11-05 15:27:54.642298+00
6b32292386c2169e66f77194,f9379fbe0e7884d9,67,1,2024-10-19 13:50:28.838635+00
ea9cfccf7395d34bf5a18e39,f9379fbe0e7884d9,123,3,2024-10-14 21:39:10.659784+00
d061ab9ae067966235f5158d,4597132c85592986,187,9,2024-10-11 19:08:48.790005+00
5cf18f037235b2302af7dd71,4597132c85592986,67,3,2024-10-17 06:10:45.711209+00
afcbb82f356277a8356dac53,4597132c85592986,123,10,2024-10-16 09:42:33.389495+00
6b027b49ee4b7c196edad86b,8456a8ce485db901,187,2,2024-10-15 02:58:32.816463+00
a976bc05299ad3d3b2ff4df8,8456a8ce485db901,67,2,2024-10-28 02:26:38.677165+00
dc25c12d0cdc43404c14aa49,8456a8ce485db901,123,6,2024-10-30 19:44:46.472599+00
35d03c4cbd2f3ad1ad8fa585,5248dd949b58f42e,187,1,2024-11-04 12:53:55.157282+00
3716db6faab3f4a9b27cc84d,5248dd949b58f42e,67,9,2024-10-20 21:26:50.741952+00
67efabb6276879a57ae19cd4,5248dd949b58f42e,123,3,2024-11-08 15:08:37.459819+00
9b91658a2ac34bd29c58172f,7d4ab45fe00ae258,187,2,2024-10-13 22:20:35.393787+00
16ed5d584ed8e3226b0f5fa6,7d4ab45fe00ae258,67,7,2024-10-14 04:52:00.423439+00
bf5b8d137b8c01e68faa3d25,7d4ab45fe00ae258,123,1,2024-11-01 02:08:59.038926+00
ad35149247c34c01ad42089b,8cbd2616eba1dda1,187,10,2024-10-29 08:52:59.022712+00
3d2cc689039712d74d9755bf,8cbd2616eba1dda1,67,1,2024-10-21 17:37:21.331449+00
5d9d85b85c41dccbc79fd4da,8cbd2616eba1dda1,123,8,2024-10-15 12:16:27.269941+00
e9d86b5e91c3af00a0c5d815,88c104cd6e417ccd,187,7,2024-10-28 23:51:48.791158+00
6823a9174e5ed1735962d2a5,88c104cd6e417ccd,67,6,2024-10-16 22:59:04.122448+00
fd88f4a1a8eb77473c599ae0,88c104cd6e417ccd,123,9,2024-10-27 04:03:54.299339+00
ac589e2628a13818cc740cd6,a597038e47c28ef1,187,10,2024-10-18 12:13:54.957692+00
9d0b243d6ab0b46c505bf67d,a597038e47c28ef1,67,9,2024-10-15 05:20:09.093009+00
e9e49ebac4c69ecc6a92d631,a597038e47c28ef1,123,9,2024-10-21 01:48:15.134432+00
ae7753108981c8a823f68011,9cfe7abf2f656874,187,7,2024-11-06 16:37:19.690168+00
ffa70f376c481117dd3208ae,9cfe7abf2f656874,67,4,2024-10-16 05:24:01.904743+00
857cc7e99ee2bb00dc5c635f,9cfe7abf2f656874,123,10,2024-11-04 21:04:14.005274+00
41de6a54cb4c1fe04828ae59,3de68c3109ca3dc9,187,8,2024-10-27 23:56:14.869128+00
8b8504c5cc547db65fb4c822,3de68c3109ca3dc9,67,4,2024-10-15 16:16:05.699625+00
3a50a740c2dbafa5ac9b8881,3de68c3109ca3dc9,123,4,2024-11-04 08:27:35.40186+00
e91500aa60fed66b2ec5bd5f,2ab036d517ac10f9,187,10,2024-10-17 11:08:53.130862+00
944d339e1c867d63530c8511,2ab036d517ac10f9,67,3,2024-10-30 23:26:45.015939+00
53552920ad65386d7f644d91,2ab036d517ac10f9,123,7,2024-10-21 16:12:57.681045+00
80880dc910e52b21776ce3a6,9b828ba308f4d99c,187,3,2024-10-14 04:10:40.674007+00
f606d40178227fb8d7ad424a,9b828ba308f4d99c,67,7,2024-11-03 04:56:35.791173+00
7bb4f5804790daa6d58e63a2,9b828ba308f4d99c,123,5,2024-10-17 03:25:05.075489+00
e6ce3a6025133ba6cee34d0e,7d7decf3baa67225,187,4,2024-11-03 23:09:22.762819+00
e7704200e034600f3bc59b40,7d7decf3baa67225,67,3,2024-10-19 13:40:29.846164+00
990a3a6e106a7047a96fd7d1,7d7decf3baa67225,123,5,2024-10-10 13:21:45.715441+00
abc6032da03928d321b4dcfe,7506b9cc2e446ef8,187,4,2024-10-15 16:19:04.049925+00
db6d0dc4767ef2b60afa5b91,7506b9cc2e446ef8,67,9,2024-10-28 08:41:01.943126+00
36d82d93b56b0ef7bbafa01b,7506b9cc2e446ef8,123,8,2024-11-05 23:13:57.897197+00
4d042e2078d40fb93482f8ea,5cef93442072035d,187,7,2024-10-28 11:35:09.123951+00
ac34b7f8fdeb2ec0249f8daf,5cef93442072035d,67,10,2024-11-02 02:07:20.86304+00
262725a38f12e33ee485829d,5cef93442072035d,123,6,2024-10-19 17:57:30.942746+00
d4d5f4d55c3bbbead8f72c76,6d88faf69d2b1573,187,1,2024-10-25 09:10:29.807222+00
db2cfe5ba3cc1afb9ac95a5e,6d88faf69d2b1573,67,7,2024-11-07 08:12:11.653868+00
6ae53b5b9722226cd0a70fc7,6d88faf69d2b1573,123,2,2024-10-13 03:05:32.945337+00
9dee8b49f03a83bebfd3abee,8f6de8ec706771a3,187,9,2024-10-27 13:58:34.030032+00
ab3c2bb2d1f9c4c947be729c,8f6de8ec706771a3,67,4,2024-10-13 08:02:15.673589+00
0c10c6cdcefcd556771055d9,8f6de8ec706771a3,123,4,2024-10-21 01:12:50.779066+00
69222bd59105a24edfcf13cb,f35f3222e183ec25,187,5,2024-10-18 00:29:57.072653+00
4f0696dcd2847fbbd59f24ed,f35f3222e183ec25,67,5,2024-10-11 12:05:38.911318+00
64376e53330467d0da33c86e,f35f3222e183ec25,123,1,2024-10-31 23:38:51.981608+00
dc7eaa89a3970aa362a49ab3,32ed67e3d314236a,187,7,2024-10-15 02:24:46.813166+00
4be574ba19ced911dd96b9ac,32ed67e3d314236a,67,1,2024-10-31 04:02:27.607549+00
22fff45b7b238f44b6252ae0,32ed67e3d314236a,123,8,2024-10-21 14:49:27.731001+00
7acd6877b75c850b97d6b05e,0c12843b6056b5dc,187,10,2024-11-09 08:16:56.514592+00
531da2ea712b99bfc4b1bd19,0c12843b6056b5dc,67,5,2024-11-03 13:42:34.058391+00
d2db84cff433215b3e1f2dcf,0c12843b6056b5dc,123,6,2024-10-27 03:55:41.813773+00
3a2075ed04d440a0b9a524f2,b5c382c442a50a14,187,10,2024-10-10 21:51:09.767125+00
32bbbfa0484dae77e1ab91df,b5c382c442a50a14,67,3,2024-10-16 02:17:44.587862+00
e07bbdf64add739afba06027,b5c382c442a50a14,123,10,2024-11-05 13:30:48.830233+00
61b204931496a8726c468ea5,6be6fc95a6781d85,187,4,2024-10-30 13:39:54.89141+00
dbb497aa386566e2d317528f,6be6fc95a6781d85,67,1,2024-10-27 16:33:11.855069+00
c29f8ab7c127094404d25ade,6be6fc95a6781d85,123,4,2024-10-23 16:09:05.665274+00
a66a288ac7ca827bb694c9ea,eaf88d3360377598,187,5,2024-10-28 04:10:00.174675+00
beb7d36c2c88e413fa7b67a5,eaf88d3360377598,67,5,2024-11-01 18:58:47.849116+00
823b79d9e50cd2461e2fe758,eaf88d3360377598,123,5,2024-10-13 21:05:46.507951+00
67ec15f3391dab01ced8d330,4f91671c61186456,187,2,2024-10-22 08:08:34.887564+00
73de885c827cbae077e06d45,4f91671c61186456,67,5,2024-10-26 15:03:19.889756+00
b5b651e56b71c9a834f29e4a,4f91671c61186456,123,4,2024-10-11 03:25:44.866569+00
4b7a6b1c5879f0d6ebe26da3,f182e13200fd6fa2,187,3,2024-11-05 03:03:58.138626+00
e32da663dd9ffd9ce2d894ba,f182e13200fd6fa2,67,4,2024-10-20 01:41:04.395493+00
2947f2878a71f35776fa92ba,f182e13200fd6fa2,123,4,2024-11-03 22:25:49.664076+00
ffd2a72f8ccf0abb367ef0a0,5da718ef2ed0a5df,187,7,2024-11-06 17:25:19.511087+00
e2e4c6d79ed8a1a35779a94c,5da718ef2ed0a5df,67,9,2024-10-25 14:36:30.244361+00
a7bc3f91a76403399bf1d850,5da718ef2ed0a5df,123,3,2024-10-29 17:37:29.882045+00
ea358d2cd6cf5b4f6af01f57,dffe3c8142f5462c,187,6,2024-10-10 12:04:37.892077+00
4040e2c82019de0d43df8c1a,dffe3c8142f5462c,67,1,2024-10-14 23:57:17.012938+00
057c5261fced918e828ef58a,dffe3c8142f5462c,123,8,2024-10-27 10:48:19.926331+00
927e0d9a47cc440db2bd8e01,31215c5e18d5be10,187,5,2024-10-31 11:05:53.749981+00
b569ec995364a6b9639f9cdc,31215c5e18d5be10,67,8,2024-11-08 19:20:22.907062+00
afeea01b9fedcd0076569c6d,31215c5e18d5be10,123,8,2024-10-28 18:42:37.060501+00
ada3b0072c656693631619d7,df16f83b378be18c,187,9,2024-10-27 01:27:01.600994+00
79c5bab19310a8c489ae7502,df16f83b378be18c,67,3,2024-10-24 23:17:11.857866+00
6d54281bddac6d0d6d2acd95,df16f83b378be18c,123,2,2024-10-26 22:32:49.397185+00
80bcbcb5897f5ea90504d0a3,61eaf9160d48d06c,187,7,2024-10-21 22:00:01.025329+00
c9da9544d037a503734c10b6,61eaf9160d48d06c,67,6,2024-11-08 23:40:25.105227+00
168da04f2a82736035b405f8,61eaf9160d48d06c,123,5,2024-11-08 09:39:03.527922+00
39cfa958b31ab8fd3f13d288,459003e89cbb56a5,187,4,2024-11-03 23:53:46.683446+00
6157c6896e72cf60befad47b,459003e89cbb56a5,67,6,2024-10-10 19:31:51.217211+00
0579eb007c7cd8dfe34df44f,459003e89cbb56a5,123,3,2024-10-21 04:39:23.092526+00
ca393b47903b61cc744ac2f3,62130bbbe254ac15,187,6,2024-10-13 03:10:50.321277+00
60db171c42cb813c76c86777,62130bbbe254ac15,67,2,2024-10-26 16:13:13.434053+00
37be9674c94d3b93f8a92799,62130bbbe254ac15,123,5,2024-10-23 07:18:25.697618+00
8586672023e60266a528f0cc,fb3a0326497dee69,187,1,2024-10-27 04:42:19.816269+00
cff19c36884802ced1e57847,fb3a0326497dee69,67,8,2024-10-28 06:57:40.704601+00
e30dc8887d45d0afe611b681,fb3a0326497dee69,123,10,2024-10-14 22:05:15.812591+00
419b25e34881de5ef47f1a42,1ce5f3292fec0467,187,7,2024-11-02 05:29:03.071769+00
b552e6b9407b5b183268e913,1ce5f3292fec0467,67,1,2024-10-31 04:56:18.599263+00
82da2fbbc1bbfb8957745873,1ce5f3292fec0467,123,4,2024-10-29 13:47:37.633509+00
b445b28f0df4520e4941650e,718a91109eb7eb2e,187,1,2024-10-29 21:50:19.758757+00
f478fc73965f05e9de302f01,718a91109eb7eb2e,67,9,2024-10-23 20:16:15.668017+00
310f452737f2ee5251c7b042,718a91109eb7eb2e,123,9,2024-10-28 19:21:20.315984+00
12fc6e2b1ebd0049f9568fc2,8f833c2902a586fb,187,5,2024-11-07 09:41:39.090125+00
93367f4bb2ce792695217cfc,8f833c2902a586fb,67,9,2024-10-27 03:26:34.683426+00
6734909872fec75187248dc6,8f833c2902a586fb,123,10,2024-11-08 05:56:05.829939+00
47514d214584fd9fb44f45fd,a3e1e947434edecc,187,4,2024-11-07 12:19:48.729896+00
b793aa1bcf5232f32bc70664,a3e1e947434edecc,67,7,2024-10-26 21:22:52.184949+00
63f9954dff9a50ce418ee7d1,a3e1e947434edecc,123,8,2024-10-15 10:05:41.155657+00
26e2173938b0869a9f11b56d,23e0923e73d895f8,187,9,2024-10-21 10:32:44.094117+00
03825893bb13169457434a20,23e0923e73d895f8,67,1,2024-10-30 08:33:19.182579+00
c21fcd3a31ac962f1c4782f8,23e0923e73d895f8,123,5,2024-10-20 14:11:11.097264+00
a3d2aae53658626380633bc8,446fef3247f7ccd5,187,5,2024-11-07 14:30:59.140266+00
30fc37bfc0bbab23c1c911d3,446fef3247f7ccd5,67,9,2024-10-27 10:51:34.299539+00
866d2d11ec700fbc0cb166e1,446fef3247f7ccd5,123,8,2024-10-28 03:33:50.776597+00
9ccfa60f82b6656c4dcfcd9f,5fd4192014a08b3f,187,3,2024-10-24 02:25:30.073714+00
74661ef22c688340ad7676d0,5fd4192014a08b3f,67,4,2024-10-21 18:21:11.441605+00
103bf4ab3be679e4ebaf9617,5fd4192014a08b3f,123,8,2024-10-11 16:07:47.894543+00
a4356f108c14f626dc76ef43,70c5b5c978e793c0,187,2,2024-10-28 09:35:57.453163+00
d135cf55826040c595f9562c,70c5b5c978e793c0,67,2,2024-10-29 15:03:06.199682+00
7333f2377e185f3de375db94,70c5b5c978e793c0,123,2,2024-10-16 00:00:56.394806+00
43ccd7fd5c992c6974bf4663,943aa03cca1d4847,187,2,2024-11-06 16:33:03.534259+00
3fd58d79ea271403261889fe,943aa03cca1d4847,67,2,2024-10-11 14:19:52.659082+00
24c16d9c8defa0fe7917922f,943aa03cca1d4847,123,8,2024-10-25 13:20:08.846146+00
5bb73db9fb472f8b7fbc0020,92137ab54ac24266,187,3,2024-10-26 15:26:32.049128+00
5fe02207d2d46b5945058308,92137ab54ac24266,67,8,2024-10-18 07:28:09.136887+00
8a291095769c4665ea130c0e,92137ab54ac24266,123,6,2024-10-23 19:21:52.341482+00
1bc83e45c386bf9278f5ce95,62b55670e1980152,187,8,2024-10-28 19:45:11.046896+00
cd1c3b305d0668daccbbbc33,62b55670e1980152,67,7,2024-10-19 05:30:29.803943+00
50808356d3466fbe1296d8e0,62b55670e1980152,123,1,2024-10-17 22:25:18.614041+00
ee19bd530e6a957e83b5069d,55921f3ab723689c,187,4,2024-10-30 12:08:38.445229+00
49414797a4eca28385adadbc,55921f3ab723689c,67,7,2024-10-14 14:16:23.934723+00
8e1c0481dfb5f6202124ae37,55921f3ab723689c,123,3,2024-10-22 23:44:34.349235+00
70a2ed0468ddeedb9c2fe091,7d2466c4a8b0698f,187,2,2024-10-14 06:20:35.009994+00
8d42d82cc825e70c0fcb30be,7d2466c4a8b0698f,67,3,2024-10-23 22:19:45.032194+00
d8be88379914ec2c06473a7f,7d2466c4a8b0698f,123,3,2024-11-07 15:21:02.422808+00
cb72b93e81fe59380a4d21db,f77c7492549155a1,187,4,2024-11-04 14:08:42.836078+00
8133bbcdcecbf2ff7b3e0bbf,f77c7492549155a1,67,8,2024-11-01 22:51:38.265128+00
c58c826c5bbc3b9f11f7dde9,f77c7492549155a1,123,8,2024-10-23 08:33:35.360634+00
f221253d7caac92f57bdd9c1,95b2c47be094cc73,187,5,2024-10-28 13:37:07.250599+00
d3486482669b8d40d74b3995,95b2c47be094cc73,67,3,2024-10-24 04:23:25.61416+00
42b86b193729f9e7ec7aa6f5,95b2c47be094cc73,123,6,2024-10-18 16:36:08.795605+00
afec007dc6c4c27e2d8a968b,48e7c270b1de9636,187,4,2024-10-16 06:30:36.289407+00
cb79864c7f2b299f4cb3813a,48e7c270b1de9636,67,7,2024-11-03 13:43:17.108093+00
edeac781c9af8631a3efa0de,48e7c270b1de9636,123,4,2024-10-17 04:36:07.862669+00
59e1fc2e8cefa6079d907f19,e3dd51b1f748aa6e,187,5,2024-10-28 12:51:33.248962+00
7d5fbd4952ec2f6fabd440dc,e3dd51b1f748aa6e,67,9,2024-10-30 08:34:39.090069+00
864412150954316dd1a8edda,e3dd51b1f748aa6e,123,7,2024-11-05 11:11:33.379429+00
5b7934813b2d5b130a5017a4,6464c0de70577799,187,2,2024-10-13 17:20:05.176957+00
04ca64ed7ca8324e2de5008d,6464c0de70577799,67,4,2024-10-29 13:31:45.19341+00
530d9adfc7de3b4848c37fc5,6464c0de70577799,123,10,2024-10-20 05:20:36.350164+00
20fe85f4253a125a5602d350,6caf479778e43100,187,1,2024-11-07 16:50:06.974507+00
07f38cc95cd501cb954c0c89,6caf479778e43100,67,3,2024-11-04 02:27:36.158942+00
e81755f3af5745982b215e52,6caf479778e43100,123,2,2024-10-18 21:01:42.705997+00
0c59f4e00ec8fb77d4c48da9,2ffc76bd8df9a18c,187,8,2024-10-31 07:26:42.390186+00
f084c91d12e7ba7e11c4ff06,2ffc76bd8df9a18c,67,7,2024-10-28 17:06:18.667949+00
91b3d593b8b070ba2a76edb7,2ffc76bd8df9a18c,123,2,2024-11-08 00:15:26.770072+00
bb3819e863ee3706fa0247dc,218418017ff43e88,187,7,2024-11-07 17:33:50.978492+00
d7c68452ebe60685952166b9,218418017ff43e88,67,9,2024-10-20 08:33:48.296293+00
1b5cb8463e1465b699b6ccc3,218418017ff43e88,123,6,2024-10-13 04:59:58.59455+00
4c37f32c12bcffb71b45adde,ffd506514596f93c,187,9,2024-11-06 07:36:39.815339+00
1ab9738bfeaec84a7d3bfd09,ffd506514596f93c,67,5,2024-10-15 10:40:06.2535+00
41d45a99259eb643d9defcda,ffd506514596f93c,123,3,2024-10-28 00:17:10.480372+00
b2d00d0d12323ce492a0b652,7d2876ff24d29bf2,187,8,2024-11-07 12:18:12.550067+00
41e8b7c072cfd23d71b8017d,7d2876ff24d29bf2,67,7,2024-10-11 11:07:58.741003+00
2aeef0cfa388f3c2f761008d,7d2876ff24d29bf2,123,9,2024-10-16 13:26:43.340731+00
c5de9179337b969bed80fdca,ff64c48d98fe6443,187,9,2024-10-11 23:40:44.023446+00
67bea7f7bf77c916d778873a,ff64c48d98fe6443,67,3,2024-10-13 23:27:12.781297+00
b02adbfad1ac096e733e1d84,ff64c48d98fe6443,123,9,2024-10-29 17:05:16.012776+00
15a5535d5091e731a046859a,6d7a6b37060f4180,187,2,2024-10-17 12:46:00.095866+00
a2c73e7a1d8101736061ff88,6d7a6b37060f4180,67,6,2024-10-22 00:56:57.807651+00
f16fd5ced16fc81d013de7e5,6d7a6b37060f4180,123,9,2024-11-04 21:44:44.217616+00
07b0885c3c4e145a748c4ec6,28568bc05f91fbe3,187,8,2024-11-04 06:57:16.42453+00
debe7241ca9f6ba649082dee,28568bc05f91fbe3,67,6,2024-11-07 12:33:36.18532+00
65f72a35cfbff13851ead551,28568bc05f91fbe3,123,2,2024-10-19 12:07:05.198485+00
b4b07aec819da41a514c48d3,ac81625cc7829f39,187,8,2024-10-26 09:29:57.116356+00
1ec47ad6aedbcc3903b013bd,ac81625cc7829f39,67,7,2024-11-07 22:02:21.626058+00
124a8fe4a06f2b79105d7a81,ac81625cc7829f39,123,2,2024-11-03 01:33:57.320916+00
2df62035e25e7483d92e13d7,8da703c0e2ebf51b,187,1,2024-10-30 19:14:09.564667+00
4f362fbaf514213cb0b04522,8da703c0e2ebf51b,67,8,2024-10-28 04:53:43.882614+00
4bc0cca71ba7a8d496ebfc82,8da703c0e2ebf51b,123,9,2024-10-13 17:59:52.700044+00
e3fed544614220e14d192903,ff12fce77092f76d,187,8,2024-11-04 11:51:01.441571+00
7cade9caa3ebed6453aca51d,ff12fce77092f76d,67,8,2024-10-19 03:32:13.799751+00
58141707f8aee04e8d9e120f,ff12fce77092f76d,123,8,2024-10-31 06:47:20.436025+00
a6c230a7ebd692bfc8316a84,f8385ffb6546f8e9,187,4,2024-10-13 04:31:03.84579+00
3ff644278f9ee12e9a55ed1c,f8385ffb6546f8e9,67,3,2024-10-27 21:13:43.361638+00
6cc5f5ef915cd6a2957e814d,f8385ffb6546f8e9,123,10,2024-10-24 01:44:07.390753+00
5d9d6b699fa3a3debe3c3e74,441c3a1864f6db2e,187,10,2024-11-06 21:56:37.891266+00
35ad32d1b96d9fe5442fb407,441c3a1864f6db2e,67,2,2024-10-23 09:09:09.302044+00
9ee7eb694e1284e69891e19b,441c3a1864f6db2e,123,6,2024-10-14 05:26:23.353133+00
966c47bcf1ffaeab23e784f7,551821e357c7fb1e,187,4,2024-10-21 13:38:34.10288+00
dbe27052e1f0e257723fb0d4,551821e357c7fb1e,67,1,2024-10-13 08:10:55.809134+00
74f4ca50fd97361e9a273316,551821e357c7fb1e,123,8,2024-10-31 14:52:58.853177+00
64bc87d178b81929f436fce7,b1a8d7c65c45651a,187,1,2024-10-16 02:33:28.754725+00
a9b432a6870ed5d054e11ce8,b1a8d7c65c45651a,67,5,2024-10-28 16:38:49.042078+00
0ad0fbdf31935ebf66fe4a43,b1a8d7c65c45651a,123,10,2024-10-17 20:00:35.66119+00
38e5d4634c2999af4c97fa27,4d873b33948a5628,187,10,2024-10-18 00:26:56.459621+00
afab9afbf7ae3c8415a92c9b,4d873b33948a5628,67,2,2024-10-20 20:40:25.576352+00
4150f012d3851f5719a7ec81,4d873b33948a5628,123,2,2024-10-31 19:19:43.655287+00
cbf05226622dfe74f3a276f3,5eeaaf83403e2fea,187,3,2024-10-20 21:46:57.115602+00
0828353ba1c6c065757be571,5eeaaf83403e2fea,67,7,2024-10-26 00:48:41.687195+00
d0b7474d61c7ddcc8f2f45f0,5eeaaf83403e2fea,123,8,2024-10-31 06:57:13.011491+00
11f38865c8516483e25dd2c3,86cf2e21a0487981,187,2,2024-10-19 15:02:20.716466+00
c68aaa79e4fec4e88efd3bd4,86cf2e21a0487981,67,5,2024-10-31 03:37:59.152208+00
9c0541587639fc9853537f5a,86cf2e21a0487981,123,6,2024-10-18 20:54:32.393057+00
ee708ce050640162bb30b8e4,dc9da98af39cbcec,187,9,2024-10-13 11:28:21.491574+00
05ac57ca0cb29d2e8f6354cf,dc9da98af39cbcec,67,5,2024-10-12 01:54:12.967967+00
177722becee215dda2ac7069,dc9da98af39cbcec,123,6,2024-10-28 03:00:35.455762+00
c1f8b2bc3ec8ea2a464c757d,2d3c4db978877725,187,4,2024-10-25 21:30:13.709502+00
17d31eb4ab15a6229d67606d,2d3c4db978877725,67,8,2024-10-15 19:14:02.456621+00
3e8658af94dbb8000e21d3dd,2d3c4db978877725,123,8,2024-10-21 02:53:29.043233+00
6e37770bb64ced5045163e17,ea4099abd1843f55,187,3,2024-10-29 02:24:11.898703+00
3ea56f782d33ce32e2ba9ae5,ea4099abd1843f55,67,5,2024-10-17 17:30:47.881405+00
cebc27eb98a41d344a120918,ea4099abd1843f55,123,7,2024-11-07 10:50:52.819288+00
855b1fea8ec73dff6808ae16,7c5046e0ec378cc1,187,3,2024-11-03 15:33:34.849146+00
c98f0f091d6236ff058368cd,7c5046e0ec378cc1,67,5,2024-10-20 16:34:12.091638+00
16cfaf1faf475b746b0637d9,7c5046e0ec378cc1,123,4,2024-10-29 21:29:11.428525+00
9291424872a70514087af355,3664e7c53922367f,187,4,2024-10-13 02:41:45.971138+00
cdf0b9d11515f46a8cb921d4,3664e7c53922367f,67,4,2024-10-14 19:23:12.019891+00
0b41d5501ede2f5a8adad8db,3664e7c53922367f,123,1,2024-10-21 20:18:52.70167+00
6f13510841b35cbe23312993,561bad70d4d75a8c,187,10,2024-10-15 19:55:24.932372+00
25b1228f848bb6f04a19bd96,561bad70d4d75a8c,67,2,2024-11-08 13:14:02.461523+00
c6a8f97bb3a51259a442be69,561bad70d4d75a8c,123,6,2024-10-16 20:51:17.2851+00
79ffbcae3b3370537c19c392,6e3705171572b43c,187,6,2024-10-21 22:42:11.240257+00
36cb5d9a41697a78b157c1fe,6e3705171572b43c,67,1,2024-10-21 12:23:07.16803+00
ec29a73b7f234b94b17c55ce,6e3705171572b43c,123,9,2024-11-01 19:35:59.693728+00
abb38894dde0bc0b6d438f40,c16de2a3e42d0d41,187,7,2024-10-20 06:54:23.743949+00
1cb7252359e67e45d815bec2,c16de2a3e42d0d41,67,5,2024-10-20 17:16:40.842403+00
b66fd1211a8c48592d982ffb,c16de2a3e42d0d41,123,3,2024-10-12 00:40:17.238534+00
43d9f5f49ece7d0fa5fcd63f,8b4d9e81b3325858,187,2,2024-10-29 05:48:46.146686+00
f937f5dde85162df6c5ea141,8b4d9e81b3325858,67,8,2024-11-08 16:28:37.221265+00
5fed3963c10676dcd1d870fb,8b4d9e81b3325858,123,10,2024-10-19 21:46:49.182594+00
910ded8b97a45445893c259a,6cd2b3685f61bf79,187,5,2024-11-02 19:51:10.322356+00
902582a42dc9f44450047d1e,6cd2b3685f61bf79,67,8,2024-11-05 14:17:30.056269+00
7217cbaeb2e4a05ef72852b9,6cd2b3685f61bf79,123,4,2024-10-17 00:54:40.439208+00
a6a1ee2bb759981796e4d4d6,c79c63fbd14c53d1,187,9,2024-10-17 03:49:04.991872+00
5de589154ecebe1bf46c576e,c79c63fbd14c53d1,67,1,2024-11-09 06:31:36.191324+00
789f35f6c4bb8f6c8ba0295c,c79c63fbd14c53d1,123,4,2024-10-30 17:10:51.465213+00
138ee1ea28b5cdc7c1f867cc,64b6edd26e7ae6c3,187,10,2024-11-08 11:37:31.246336+00
4d19bad37aca872702af267c,64b6edd26e7ae6c3,67,6,2024-11-09 06:50:01.220514+00
4511b0b4cf553f6c13e48a02,64b6edd26e7ae6c3,123,2,2024-10-26 22:35:23.960785+00
924d9d4c11b67be8e98df792,fb2cc11ddac05a0d,187,2,2024-10-30 14:11:12.727312+00
2e920a8feb6b2394d25bc1b4,fb2cc11ddac05a0d,67,6,2024-10-20 10:51:21.676838+00
3d3abbc9800b6f7e33e77520,fb2cc11ddac05a0d,123,10,2024-10-25 23:55:00.565239+00
49a94861dc6e65adb979f150,7bae8a84e930469c,187,2,2024-10-25 17:30:08.351795+00
ee6d54ccb2c3821dc586822e,7bae8a84e930469c,67,10,2024-11-07 18:10:36.390655+00
